企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
常州鑫坛电力成套设备有限公司,存续,2800,金坛区,电气机械和器材制造业,江苏省常州市金坛区华丰路6号,,119.620722,31.748462,3.03E-06,,
常州市金坛永全电控设备厂,存续,1040,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇汤庄集镇北,,119.685314,31.69627,1.12E-06,,
常州市金坛农用水泵厂,存续,3080,金坛区,专用设备制造业,江苏省常州市金坛区尧塘镇红旗村,,119.684914,31.697486,3.33E-06,,
康诚（江苏）机械制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区经济开发区华电路8号,,119.622188,31.750554,1.08E-06,,
江苏润德精密机械有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛经济开发区汇福路9号,,119.649592,31.761938,1.38E-06,,
常州市长江电力机械厂有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴辰路10号,,119.597897,31.723247,1.62E-06,,
华星动力（江苏）有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区明湖路399号,,119.634616,31.690418,2.16E-06,,
常州品睿电子科技有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区明湖路399号,,119.634616,31.690418,1.08E-06,,
常州铭策机械制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区明湖路399号,,119.634616,31.690418,1.08E-06,,
斐瑞博机械江苏有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛经济开发区中塘桥48号,,119.635873,31.760834,1.08E-06,,
常州天易新能源有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区复兴路3-6号,,119.64,31.762406,1.08E-06,,
江苏派金自动化科技有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区金湖路166号,,119.61624,31.748569,1.08E-06,,
江苏中谨精密机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.611667,31.740208,1.08E-06,,
艾贝思车辆科技（常州）有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区汇贤南路3号物管楼,,119.611667,31.740208,1.08E-06,,
江苏库玛新材料有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛经济开发区兴华路048号,,119.644618,31.765142,3.24E-06,,
常州市金坛大网微滴灌设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区尧塘镇汤庄西大街62号,,119.681636,31.690341,1.08E-06,,
江苏银宇石油设备有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区金湖路166号,,119.61624,31.748569,1.08E-06,,
拓普森（常州）数控科技有限公司,存续,1180,金坛区,专用设备制造业,江苏省常州市金坛区兴隆北路28号,,119.652586,31.766792,1.28E-06,,
常州亚瑞过滤设备有限公司,存续,1276,金坛区,专用设备制造业,江苏省金坛经济开发区良常路92号,,119.635242,31.763185,1.38E-06,,
江苏凯泰电力设备有限公司,存续,2850,金坛区,专用设备制造业,江苏省常州市金坛区汇康路20号,,119.663,31.76764,3.08E-06,,
江苏凯灵汽车电器有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛经济开发区金胜东路8号,,119.613292,31.746765,1.08E-06,,
常州玖宇重型机械有限公司,存续,1500,金坛区,专用设备制造业,江苏省常州市金坛区万和奥特莱斯B7-118号,,119.583076,31.743332,1.62E-06,,
江苏恒亮离心机制造有限公司,存续,1050,金坛区,专用设备制造业,江苏省常州市金坛经济开发区兴华路20号,,119.655722,31.768516,1.14E-06,,
江苏康友医用器械有限公司,存续,1308,金坛区,专用设备制造业,江苏省常州市金坛区尧塘镇汤庄,,119.686919,31.690137,1.41E-06,,
常州市金坛鹏辉机械有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区尧塘镇汤庄村大南头组5号,,119.686919,31.690137,1.08E-06,,
江苏益昇新能源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛经济开发区汇贤中路89号,,119.611626,31.748337,1.08E-06,,
常州金坛天鹅喷灌机械有限公司,存续,3645,金坛区,专用设备制造业,江苏省常州市金坛区尧塘镇汤庄沿河西路70号,,119.686959,31.689235,3.94E-06,,
常州坤锐能源科技有限公司,在业,3000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇直溪集镇振兴南路63号,,119.456512,31.80021,3.24E-06,,
江苏金仕威光电科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇振兴南路123号,,119.456203,31.799624,3.24E-06,,
常州融信医学微创科技有限公司,存续,1600,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区健尔康路8号,,119.454367,31.795888,1.73E-06,,
江苏智嘉迪电子有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇亚细路8号1栋五楼526办公室,,119.45781,31.793384,1.08E-06,,
常州溪博汽车科技股份有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区亚溪路29号,,119.454425,31.793607,1.08E-06,,
江苏泽润新材料有限公司,在业,45619873,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇亚溪路16号,,119.454425,31.793607,4.93E-02,,
江苏如齐新材料有限公司,存续,3000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区亚细路28-1号,,119.454425,31.793607,3.24E-06,,
江苏品川新能源科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区亚细路16号,,119.461541,31.793149,1.08E-06,,
常州市金坛区丰捷电力科技有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区振兴南路1号,,119.455663,31.788919,1.62E-06,,
江苏常州泰开新能源科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区横三路88号,,119.45482,31.788515,1.08E-06,,
江苏溪源汽车科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪工业集中区直东路8号,,119.454873,31.788488,1.08E-06,,
江苏正晖照明科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区1号,,119.45433,31.795067,2.16E-06,,
江苏维旺达光伏设备科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区横四路18号,,119.45433,31.795067,1.08E-06,,
常州市金坛如胜汽车零部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区西直里路9号,,119.45433,31.795067,1.08E-06,,
江苏沐春智能科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区西直里路9号,,119.597897,31.723247,1.08E-06,,
江苏广豪佳工业设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区西直里路6号,,119.45433,31.795067,1.08E-06,,
易合城邦传动设备制造（江苏）有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道5号,,119.46672,31.785212,1.08E-06,,
江苏圣鑫光伏科技有限公司,存续,2720,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区直东路188号,,119.463915,31.789153,2.94E-06,,
常州市金坛区宏运大件吊装有限公司,存续,1500,金坛区,多式联运和运输代理业,江苏省常州市金坛区薛埠镇泉江村委东侧,,119.429344,31.781506,1.62E-06,,
常州瑞通光伏设备有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区兴业大道17号,,119.46672,31.785212,1.62E-06,,
江苏科谷电子有限公司,存续,2000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区直溪大道16号,,119.468003,31.788489,2.16E-06,,
江苏长河电子有限公司,存续,1188,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区直溪大道18号,,119.468606,31.78813,1.28E-06,,
江苏君达医疗器械有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区直里路16号,,119.46018,31.781849,1.08E-06,,
江苏博睿达智能停车系统科技有限公司,存续,2000,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇兴业大道30号,,119.46672,31.785212,2.16E-06,,
江苏松上电机有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道5号,,119.46672,31.785212,1.08E-06,,
常州市盛科汽车配件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道1号,,119.46672,31.785212,1.08E-06,,
江苏吉丰自动化设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道6号,,119.46672,31.785212,1.08E-06,,
江苏富利升智能装备有限公司,存续,1380,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道29号3、4幢,,119.46672,31.785212,1.49E-06,,
常州逸联通信科技股份有限公司,存续,2000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道88-1号,,119.46672,31.785212,2.16E-06,,
常州市兴佳诚汽车部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇兴业大道88-1号,,119.46672,31.785212,1.08E-06,,
常州米特汽车零部件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区兴业大道3号,,119.46672,31.785212,1.08E-06,,
江苏光达智能设备有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区直里路66号,,119.46018,31.781849,1.08E-06,,
常州金坛超创电池有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区茅麓镇西阳村,,119.382001,31.834086,1.62E-06,,
江苏天冀输送机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业集中区东直里路68号,,119.46472,31.782798,1.08E-06,,
江苏亚细亚环保科技有限公司,存续,2000,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区水南路8号,,119.458843,31.777019,2.16E-06,,
江苏欧砻机械设备有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区直溪镇工业集中区水南路18号,,119.458843,31.777019,1.08E-06,,
江苏思耐尔传动科技有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区直溪镇工业园区水南路18号,,119.458843,31.777019,2.16E-06,,
江苏永易智能停车设备有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.458843,31.777019,1.08E-06,,
江苏海尚汽车科技有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业园区水南路8号,,119.458843,31.777019,2.16E-06,,
常州清威汽车制造技术有限公司,在业,1000,金坛区,汽车制造业,江苏省常州市金坛区直溪镇工业集中区水南路8号,,119.458843,31.777019,1.08E-06,,
常州汉维机械设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区直溪镇工业园区水南路18号,,119.458843,31.777019,1.08E-06,,
常州祥德机械制造有限公司,存续,1200,金坛区,通用设备制造业,江苏省常州市金坛区薛埠镇白乾路1号,,119.380722,31.829647,1.30E-06,,
常州斯威克新材料科技有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇工业集中区直溪大道6号,,119.468507,31.78,1.08E-06,,
科升普力汽车科技（江苏）有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金湖北路55号,,119.597897,31.723247,1.08E-06,,
江苏卓智电子有限公司,存续,1000,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区直溪镇建昌集镇镇西路162号,,119.497774,31.818883,1.08E-06,,
江苏云烽燃气设备有限公司,存续,2000,金坛区,仪器仪表制造业,江苏省常州市金坛区直溪镇建昌集镇育才路1号,,119.501919,31.821706,2.16E-06,,
江苏金动动力机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区金西工业园朱延路1号,,119.458223,31.743045,1.08E-06,,
常州市金坛耐思得自行车有限公司,存续,2000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区金西工业园118号,,119.597897,31.723247,2.16E-06,,
常州华恩包装科技有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇西大街668号,,119.464741,31.737637,1.08E-06,,
常州龙泰线缆有限公司,存续,1276,金坛区,计算机、通信和其他电子设备制造业,江苏省常州市金坛区朱林西大街668号,,119.463451,31.738925,1.38E-06,,
江苏康芝环保科技有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇金西工业园创业路109号,,119.444388,31.735701,1.08E-06,,
江苏远能电力设备有限公司,存续,2000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇永顺路28号,,119.437537,31.734978,2.16E-06,,
江苏天鑫机械科技有限公司,存续,2000,金坛区,通用设备制造业,江苏省常州市金坛区金西工业园创业路88号,,119.435219,31.734711,2.16E-06,,
江苏佳顺达智能装备有限公司,存续,1000,金坛区,专用设备制造业,江苏省常州市金坛区朱林镇永兴南路999-52号,,119.441816,31.728289,1.08E-06,,
常州银丰电力装备有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区金西工业园22号,,119.597897,31.723247,2.16E-06,,
常州市金坛隆宇机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区朱林镇长兴工业园区158号,,119.464741,31.737637,1.08E-06,,
常州市旺达变压器有限公司,存续,1520,金坛区,电气机械和器材制造业,江苏省常州市金坛区朱林镇工业集中区168号,,119.464741,31.737637,1.64E-06,,
